TeamID , SEASON , LeagueID , PLAYER , NUM , POSITION , HEIGHT , WEIGHT , BIRTH_DATE , AGE , EXP , SCHOOL , PLAYER_ID , 
1610612737 , 2014 , 00 , Jeff Teague , 0 , G , 6-2 , 181 , JUN 10 1988 , 27.0 , 5 , Wake Forest , 201952 , 
1610612737 , 2014 , 00 , Austin Daye , 3 , F , 6-11 , 220 , JUN 05 1988 , 27.0 , 5 , Gonzaga , 201948 , 
1610612737 , 2014 , 00 , Paul Millsap , 4 , F , 6-8 , 253 , FEB 10 1985 , 30.0 , 8 , Louisiana Tech , 200794 , 
1610612737 , 2014 , 00 , DeMarre Carroll , 5 , F , 6-8 , 212 , JUL 27 1986 , 28.0 , 5 , Missouri , 201960 , 
1610612737 , 2014 , 00 , Pero Antic , 6 , F-C , 6-11 , 260 , JUL 29 1982 , 32.0 , 1 , Macedonia , 203544 , 
1610612737 , 2014 , 00 , Elton Brand , 7 , F-C , 6-9 , 254 , MAR 11 1979 , 36.0 , 15 , Duke , 1882 , 
1610612737 , 2014 , 00 , Shelvin Mack , 8 , G , 6-3 , 207 , APR 22 1990 , 25.0 , 3 , Butler , 202714 , 
1610612737 , 2014 , 00 , John Jenkins , 12 , G , 6-4 , 215 , MAR 06 1991 , 24.0 , 2 , Vanderbilt , 203098 , 
1610612737 , 2014 , 00 , Al Horford , 15 , C-F , 6-10 , 250 , JUN 03 1986 , 29.0 , 7 , Florida , 201143 , 
1610612737 , 2014 , 00 , Dennis Schroder , 17 , G , 6-1 , 168 , SEP 15 1993 , 21.0 , 1 , Germany , 203471 , 
1610612737 , 2014 , 00 , Kent Bazemore , 24 , G , 6-5 , 201 , JUL 01 1989 , 25.0 , 2 , Old Dominion , 203145 , 
1610612737 , 2014 , 00 , Thabo Sefolosha , 25 , F-G , 6-7 , 222 , MAY 02 1984 , 31.0 , 8 , Vevey Switzerland , 200757 , 
1610612737 , 2014 , 00 , Kyle Korver , 26 , G , 6-7 , 212 , MAR 17 1981 , 34.0 , 11 , Creighton , 2594 , 
1610612737 , 2014 , 00 , Mike Muscala , 31 , F-C , 6-11 , 230 , JUL 01 1991 , 23.0 , 1 , Bucknell , 203488 , 
1610612737 , 2014 , 00 , Mike Scott , 32 , F , 6-8 , 237 , JUL 16 1988 , 26.0 , 2 , Virginia , 203118 , 
1610612738 , 2014 , 00 , Avery Bradley , 0 , G , 6-2 , 180 , NOV 26 1990 , 24.0 , 4 , Texas , 202340 , 
1610612738 , 2014 , 00 , Isaiah Thomas , 4 , G , 5-9 , 185 , FEB 07 1989 , 26.0 , 3 , Washington , 202738 , 
1610612738 , 2014 , 00 , Jared Sullinger , 7 , F , 6-9 , 260 , MAR 04 1992 , 23.0 , 2 , Ohio State , 203096 , 
1610612738 , 2014 , 00 , Jonas Jerebko , 8 , F , 6-10 , 231 , MAR 02 1987 , 28.0 , 4 , Kinna Sweden , 201973 , 
1610612738 , 2014 , 00 , Evan Turner , 11 , G-F , 6-7 , 220 , OCT 27 1988 , 26.0 , 4 , Ohio State , 202323 , 
1610612738 , 2014 , 00 , James Young , 13 , G-F , 6-6 , 215 , AUG 16 1995 , 19.0 , R , Kentucky , 203923 , 
1610612738 , 2014 , 00 , Phil Pressey , 26 , G , 5-11 , 175 , FEB 17 1991 , 24.0 , 1 , Missouri , 203515 , 
1610612738 , 2014 , 00 , Brandon Bass , 30 , F-C , 6-8 , 250 , APR 30 1985 , 30.0 , 9 , Louisiana State , 101138 , 
1610612738 , 2014 , 00 , Marcus Smart , 36 , G , 6-4 , 220 , MAR 06 1994 , 21.0 , R , Oklahoma State , 203935 , 
1610612738 , 2014 , 00 , Kelly Olynyk , 41 , C-F , 7-0 , 238 , APR 19 1991 , 24.0 , 1 , Gonzaga , 203482 , 
1610612738 , 2014 , 00 , Tyler Zeller , 44 , C-F , 7-0 , 253 , JAN 17 1990 , 25.0 , 2 , North Carolina , 203092 , 
1610612738 , 2014 , 00 , Gerald Wallace , 45 , F , 6-7 , 220 , JUL 23 1982 , 32.0 , 13 , Alabama , 2222 , 
1610612738 , 2014 , 00 , Chris Babb , 52 , G , 6-5 , 225 , FEB 14 1990 , 25.0 , 1 , Iowa State , 203569 , 
1610612738 , 2014 , 00 , Gigi Datome , 70 , F , 6-8 , 215 , NOV 27 1987 , 27.0 , 1 , Italy , 203540 , 
1610612738 , 2014 , 00 , Jae Crowder , 99 , F , 6-6 , 235 , JUL 06 1990 , 24.0 , 2 , Marquette , 203109 , 
1610612739 , 2014 , 00 , Kevin Love , 0 , F , 6-10 , 243 , SEP 07 1988 , 26.0 , 6 , California-Los Angeles , 201567 , 
1610612739 , 2014 , 00 , James Jones , 1 , F , 6-8 , 215 , OCT 04 1980 , 34.0 , 11 , Miami (FL) , 2592 , 
1610612739 , 2014 , 00 , Kyrie Irving , 2 , G , 6-3 , 193 , MAR 23 1992 , 23.0 , 3 , Duke , 202681 , 
1610612739 , 2014 , 00 , Kendrick Perkins , 3 , C , 6-10 , 270 , NOV 10 1984 , 30.0 , 11 , Clifton J. Ozen HS (TX) , 2570 , 
1610612739 , 2014 , 00 , Iman Shumpert , 4 , G , 6-5 , 220 , JUN 26 1990 , 24.0 , 3 , Georgia Tech , 202697 , 
1610612739 , 2014 , 00 , J.R. Smith , 5 , G-F , 6-6 , 225 , SEP 09 1985 , 29.0 , 10 , St. Benedict's Prep (NJ) , 2747 , 
1610612739 , 2014 , 00 , Matthew Dellavedova , 8 , G , 6-4 , 200 , SEP 08 1990 , 24.0 , 1 , Saint Mary's (CA) , 203521 , 
1610612739 , 2014 , 00 , Joe Harris , 12 , G , 6-6 , 225 , SEP 07 1991 , 23.0 , R , Virginia , 203925 , 
1610612739 , 2014 , 00 , Tristan Thompson , 13 , C-F , 6-9 , 238 , MAR 13 1991 , 24.0 , 3 , Texas , 202684 , 
1610612739 , 2014 , 00 , Anderson Varejao , 17 , C , 6-11 , 267 , SEP 28 1982 , 32.0 , 10 , Santa Teresa Brazil , 2760 , 
1610612739 , 2014 , 00 , Mike Miller , 18 , G-F , 6-8 , 218 , FEB 19 1980 , 35.0 , 14 , Florida , 2034 , 
1610612739 , 2014 , 00 , Timofey Mozgov , 20 , C , 7-1 , 250 , JUL 16 1986 , 28.0 , 4 , St. Petersburg Russia , 202389 , 
1610612739 , 2014 , 00 , LeBron James , 23 , F , 6-8 , 250 , DEC 30 1984 , 30.0 , 11 , St. Vincent-St. Mary HS (OH) , 2544 , 
1610612739 , 2014 , 00 , Shawn Marion , 31 , G-F , 6-7 , 228 , MAY 07 1978 , 37.0 , 15 , Nevada-Las Vegas , 1890 , 
1610612739 , 2014 , 00 , Brendan Haywood , 33 , C , 7-0 , 263 , NOV 27 1979 , 35.0 , 12 , North Carolina , 2217 , 
1610612740 , 2014 , 00 , Tyreke Evans , 1 , G-F , 6-6 , 220 , SEP 19 1989 , 25.0 , 5 , Memphis , 201936 , 
1610612740 , 2014 , 00 , Omer Asik , 3 , C , 7-0 , 255 , JUL 04 1986 , 28.0 , 4 , Turkey , 201600 , 
1610612740 , 2014 , 00 , Jeff Withey , 5 , C , 7-0 , 222 , MAR 07 1990 , 25.0 , 1 , Kansas , 203481 , 
1610612740 , 2014 , 00 , Luke Babbitt , 8 , F , 6-9 , 225 , JUN 20 1989 , 26.0 , 4 , Nevada , 202337 , 
1610612740 , 2014 , 00 , Eric Gordon , 10 , G , 6-4 , 215 , DEC 25 1988 , 26.0 , 6 , Indiana , 201569 , 
1610612740 , 2014 , 00 , Jrue Holiday , 11 , G , 6-4 , 205 , JUN 12 1990 , 25.0 , 5 , California-Los Angeles , 201950 , 
1610612740 , 2014 , 00 , Toney Douglas , 16 , G , 6-2 , 195 , MAR 16 1986 , 29.0 , 5 , Florida State , 201962 , 
1610612740 , 2014 , 00 , Quincy Pondexter , 20 , F-G , 6-7 , 220 , MAR 10 1988 , 27.0 , 4 , Washington , 202347 , 
1610612740 , 2014 , 00 , Anthony Davis , 23 , F-C , 6-10 , 220 , MAR 11 1993 , 22.0 , 2 , Kentucky , 203076 , 
1610612740 , 2014 , 00 , Norris Cole , 30 , G , 6-2 , 175 , OCT 13 1988 , 26.0 , 3 , Cleveland State , 202708 , 
1610612740 , 2014 , 00 , Jimmer Fredette , 32 , G , 6-2 , 195 , FEB 25 1989 , 26.0 , 3 , Brigham Young , 202690 , 
1610612740 , 2014 , 00 , Ryan Anderson , 33 , F , 6-10 , 240 , MAY 06 1988 , 27.0 , 6 , California , 201583 , 
1610612740 , 2014 , 00 , Alexis Ajinca , 42 , C , 7-2 , 248 , MAY 06 1988 , 27.0 , 4 , Saint Etienne France , 201582 , 
1610612740 , 2014 , 00 , Dante Cunningham , 44 , F , 6-8 , 230 , APR 22 1987 , 28.0 , 5 , Villanova , 201967 , 
1610612741 , 2014 , 00 , Aaron Brooks , 0 , G , 6-0 , 161 , JAN 14 1985 , 30.0 , 6 , Oregon , 201166 , 
1610612741 , 2014 , 00 , Derrick Rose , 1 , G , 6-3 , 190 , OCT 04 1988 , 26.0 , 5 , Memphis , 201565 , 
1610612741 , 2014 , 00 , Doug McDermott , 3 , F , 6-8 , 225 , JAN 03 1992 , 23.0 , R , Creighton , 203926 , 
1610612741 , 2014 , 00 , Kirk Hinrich , 12 , G , 6-4 , 190 , JAN 02 1981 , 34.0 , 11 , Kansas , 2550 , 
1610612741 , 2014 , 00 , Joakim Noah , 13 , C , 6-11 , 232 , FEB 25 1985 , 30.0 , 7 , Florida , 201149 , 
1610612741 , 2014 , 00 , Pau Gasol , 16 , F-C , 7-0 , 250 , JUL 06 1980 , 34.0 , 13 , Barcelona Spain , 2200 , 
1610612741 , 2014 , 00 , Tony Snell , 20 , F , 6-7 , 200 , NOV 10 1991 , 23.0 , 1 , New Mexico , 203503 , 
1610612741 , 2014 , 00 , Jimmy Butler , 21 , G-F , 6-7 , 220 , SEP 14 1989 , 25.0 , 3 , Marquette , 202710 , 
1610612741 , 2014 , 00 , Taj Gibson , 22 , F , 6-9 , 225 , JUN 24 1985 , 30.0 , 5 , Southern California , 201959 , 
1610612741 , 2014 , 00 , Mike Dunleavy , 34 , F , 6-9 , 230 , SEP 15 1980 , 34.0 , 12 , Duke , 2399 , 
1610612741 , 2014 , 00 , Cameron Bairstow , 41 , F-C , 6-9 , 250 , DEC 07 1990 , 24.0 , R , New Mexico , 203946 , 
1610612741 , 2014 , 00 , Nikola Mirotic , 44 , F , 6-10 , 220 , FEB 11 1991 , 24.0 , R , None , 202703 , 
1610612741 , 2014 , 00 , Nazr Mohammed , 48 , C , 6-10 , 250 , SEP 05 1977 , 37.0 , 16 , Kentucky , 1737 , 
1610612741 , 2014 , 00 , E'Twaun Moore , 55 , G , 6-4 , 191 , FEB 25 1989 , 26.0 , 3 , Purdue , 202734 , 
1610612742 , 2014 , 00 , Amar'e Stoudemire , 1 , C-F , 6-10 , 245 , NOV 16 1982 , 32.0 , 12 , Cypress Creek (FL) , 2405 , 
1610612742 , 2014 , 00 , Raymond Felton , 2 , G , 6-1 , 205 , JUN 26 1984 , 30.0 , 9 , North Carolina , 101109 , 
1610612742 , 2014 , 00 , Charlie Villanueva , 3 , F , 6-11 , 232 , AUG 24 1984 , 30.0 , 9 , Connecticut , 101111 , 
1610612742 , 2014 , 00 , Greg Smith , 4 , C , 6-10 , 250 , JAN 08 1991 , 24.0 , 3 , Fresno State , 202962 , 
1610612742 , 2014 , 00 , Jose Juan Barea , 5 , G , 6-0 , 185 , JUN 26 1984 , 30.0 , 8 , Northeastern , 200826 , 
1610612742 , 2014 , 00 , Tyson Chandler , 6 , C , 7-1 , 240 , OCT 02 1982 , 32.0 , 13 , Dominquez H.S , 2199 , 
1610612742 , 2014 , 00 , Al-Farouq Aminu , 7 , F , 6-9 , 215 , SEP 21 1990 , 24.0 , 4 , Wake Forest , 202329 , 
1610612742 , 2014 , 00 , Dwight Powell , 8 , F , 6-11 , 240 , JUL 20 1991 , 23.0 , R , Stanford , 203939 , 
1610612742 , 2014 , 00 , Rajon Rondo , 9 , G , 6-1 , 186 , FEB 22 1986 , 29.0 , 8 , Kentucky , 200765 , 
1610612742 , 2014 , 00 , Monta Ellis , 11 , G , 6-3 , 185 , OCT 26 1985 , 29.0 , 9 , Lanier HS (Jackson MS) , 101145 , 
1610612742 , 2014 , 00 , Devin Harris , 20 , G , 6-3 , 192 , FEB 27 1983 , 32.0 , 10 , Wisconsin , 2734 , 
1610612742 , 2014 , 00 , Richard Jefferson , 24 , F , 6-7 , 234 , JUN 21 1980 , 35.0 , 13 , Arizona , 2210 , 
1610612742 , 2014 , 00 , Chandler Parsons , 25 , F , 6-9 , 227 , OCT 25 1988 , 26.0 , 3 , Florida , 202718 , 
1610612742 , 2014 , 00 , Dirk Nowitzki , 41 , F , 7-0 , 245 , JUN 19 1978 , 37.0 , 16 , Wurzburg Germany , 1717 , 
1610612742 , 2014 , 00 , Bernard James , 55 , C , 6-10 , 235 , FEB 07 1985 , 30.0 , 2 , Florida State , 203108 , 
1610612743 , 2014 , 00 , Darrell Arthur , 00 , F , 6-9 , 235 , MAR 25 1988 , 27.0 , 6 , Kansas , 201589 , 
1610612743 , 2014 , 00 , Ty Lawson , 3 , G , 5-11 , 195 , NOV 03 1987 , 27.0 , 5 , North Carolina , 201951 , 
1610612743 , 2014 , 00 , Randy Foye , 4 , G , 6-4 , 213 , SEP 24 1983 , 31.0 , 8 , Villanova , 200751 , 
1610612743 , 2014 , 00 , Will Barton , 5 , G , 6-6 , 175 , JAN 06 1991 , 24.0 , 2 , Memphis , 203115 , 
1610612743 , 2014 , 00 , JJ Hickson , 7 , F-C , 6-9 , 242 , SEP 04 1988 , 26.0 , 6 , North Carolina State , 201581 , 
1610612743 , 2014 , 00 , Danilo Gallinari , 8 , F , 6-10 , 225 , AUG 08 1988 , 26.0 , 6 , Sant'Angelo Lodigiano Italy , 201568 , 
1610612743 , 2014 , 00 , Erick Green , 11 , G , 6-4 , 185 , MAY 09 1991 , 24.0 , R , Virginia Tech , 203475 , 
1610612743 , 2014 , 00 , Gary Harris , 14 , G , 6-4 , 210 , SEP 14 1994 , 20.0 , R , Michigan State , 203914 , 
1610612743 , 2014 , 00 , Ian Clark , 20 , G , 6-3 , 180 , MAR 07 1991 , 24.0 , 1 , Belmont , 203546 , 
1610612743 , 2014 , 00 , Wilson Chandler , 21 , F , 6-8 , 225 , MAY 10 1987 , 28.0 , 7 , DePaul , 201163 , 
1610612743 , 2014 , 00 , Jamaal Franklin , 22 , G , 6-5 , 191 , JUL 21 1991 , 23.0 , 1 , San Diego State , 203479 , 
1610612743 , 2014 , 00 , Jusuf Nurkic , 23 , C , 6-11 , 280 , AUG 23 1994 , 20.0 , R , None , 203994 , 
1610612743 , 2014 , 00 , Jameer Nelson , 28 , G , 6-0 , 190 , FEB 09 1982 , 33.0 , 10 , Saint Joseph's , 2749 , 
1610612743 , 2014 , 00 , Kenneth Faried , 35 , F , 6-8 , 228 , NOV 19 1989 , 25.0 , 3 , Morehead State , 202702 , 
1610612743 , 2014 , 00 , Joffrey Lauvergne , 77 , F-C , 6-11 , 220 , SEP 30 1991 , 23.0 , R , None , 203530 , 
1610612744 , 2014 , 00 , Ognjen Kuzmic , 1 , C , 7-0 , 260 , MAY 16 1990 , 25.0 , 1 , None , 203136 , 
1610612744 , 2014 , 00 , Brandon Rush , 4 , G-F , 6-6 , 220 , JUL 07 1985 , 29.0 , 6 , Kansas , 201575 , 
1610612744 , 2014 , 00 , Marreese Speights , 5 , C-F , 6-10 , 255 , AUG 04 1987 , 27.0 , 6 , Florida , 201578 , 
1610612744 , 2014 , 00 , Justin Holiday , 7 , G , 6-6 , 185 , APR 05 1989 , 26.0 , 1 , Washington , 203200 , 
1610612744 , 2014 , 00 , Andre Iguodala , 9 , G-F , 6-6 , 215 , JAN 28 1984 , 31.0 , 10 , Arizona , 2738 , 
1610612744 , 2014 , 00 , David Lee , 10 , F-C , 6-9 , 245 , APR 29 1983 , 32.0 , 9 , Florida , 101135 , 
1610612744 , 2014 , 00 , Klay Thompson , 11 , G , 6-7 , 215 , FEB 08 1990 , 25.0 , 3 , Washington State , 202691 , 
1610612744 , 2014 , 00 , Andrew Bogut , 12 , C , 7-0 , 260 , NOV 28 1984 , 30.0 , 9 , Utah , 101106 , 
1610612744 , 2014 , 00 , Leandro Barbosa , 19 , G , 6-3 , 194 , NOV 28 1982 , 32.0 , 11 , Sau Paulo Brazil , 2571 , 
1610612744 , 2014 , 00 , James Michael McAdoo , 20 , F , 6-9 , 230 , JAN 04 1993 , 22.0 , R , North Carolina , 203949 , 
1610612744 , 2014 , 00 , Draymond Green , 23 , F , 6-7 , 230 , MAR 04 1990 , 25.0 , 2 , Michigan State , 203110 , 
1610612744 , 2014 , 00 , Stephen Curry , 30 , G , 6-3 , 190 , MAR 14 1988 , 27.0 , 5 , Davidson , 201939 , 
1610612744 , 2014 , 00 , Festus Ezeli , 31 , C , 6-11 , 265 , OCT 21 1989 , 25.0 , 2 , Vanderbilt , 203105 , 
1610612744 , 2014 , 00 , Shaun Livingston , 34 , G , 6-7 , 192 , SEP 11 1985 , 29.0 , 9 , Peoria Central HS (IL) , 2733 , 
1610612744 , 2014 , 00 , Harrison Barnes , 40 , F , 6-8 , 225 , MAY 30 1992 , 23.0 , 2 , North Carolina , 203084 , 
1610612745 , 2014 , 00 , Trevor Ariza , 1 , F , 6-8 , 215 , JUN 30 1985 , 29.0 , 10 , California-Los Angeles , 2772 , 
1610612745 , 2014 , 00 , Patrick Beverley , 2 , G , 6-1 , 210 , JUL 12 1988 , 26.0 , 2 , Arkansas , 201976 , 
1610612745 , 2014 , 00 , Nick Johnson , 3 , G , 6-3 , 202 , DEC 22 1992 , 22.0 , R , Arizona , 203910 , 
1610612745 , 2014 , 00 , Josh Smith , 5 , F , 6-9 , 225 , DEC 05 1985 , 29.0 , 10 , Oak Hill Academy (VA) , 2746 , 
1610612745 , 2014 , 00 , Terrence Jones , 6 , F , 6-9 , 255 , JAN 09 1992 , 23.0 , 2 , Kentucky , 203093 , 
1610612745 , 2014 , 00 , Joey Dorsey , 8 , C-F , 6-9 , 275 , DEC 16 1983 , 31.0 , 3 , Memphis , 201595 , 
1610612745 , 2014 , 00 , Pablo Prigioni , 9 , G , 6-3 , 185 , MAY 17 1977 , 38.0 , 2 , Argentina , 203143 , 
1610612745 , 2014 , 00 , Dwight Howard , 12 , C , 6-11 , 275 , DEC 08 1985 , 29.0 , 10 , SW Atlanta Christian Academy (GA) , 2730 , 
1610612745 , 2014 , 00 , James Harden , 13 , G , 6-5 , 225 , AUG 26 1989 , 25.0 , 5 , Arizona State , 201935 , 
1610612745 , 2014 , 00 , Clint Capela , 15 , C , 6-10 , 240 , MAY 18 1994 , 21.0 , R , None , 203991 , 
1610612745 , 2014 , 00 , Kostas Papanikolaou , 16 , F , 6-8 , 235 , JUL 31 1990 , 24.0 , R , None , 203123 , 
1610612745 , 2014 , 00 , Donatas Motiejunas , 20 , F-C , 7-0 , 255 , SEP 20 1990 , 24.0 , 2 , Kaunas Lithuania , 202700 , 
1610612745 , 2014 , 00 , Jason Terry , 31 , G , 6-2 , 185 , SEP 15 1977 , 37.0 , 15 , Arizona , 1891 , 
1610612745 , 2014 , 00 , KJ McDaniels , 32 , G-F , 6-6 , 205 , FEB 09 1993 , 22.0 , R , Clemson , 203909 , 
1610612745 , 2014 , 00 , Corey Brewer , 33 , G-F , 6-9 , 186 , MAR 05 1986 , 29.0 , 7 , Florida , 201147 , 
1610612746 , 2014 , 00 , Glen Davis , 0 , F-C , 6-9 , 289 , JAN 01 1986 , 29.0 , 7 , Louisiana State , 201175 , 
1610612746 , 2014 , 00 , Jordan Hamilton , 1 , G-F , 6-7 , 220 , OCT 06 1990 , 24.0 , 3 , Texas , 202706 , 
1610612746 , 2014 , 00 , Chris Paul , 3 , G , 6-0 , 175 , MAY 06 1985 , 30.0 , 9 , Wake Forest , 101108 , 
1610612746 , 2014 , 00 , JJ Redick , 4 , G , 6-4 , 190 , JUN 24 1984 , 31.0 , 8 , Duke , 200755 , 
1610612746 , 2014 , 00 , DeAndre Jordan , 6 , C , 6-11 , 265 , JUL 21 1988 , 26.0 , 6 , Texas A&M , 201599 , 
1610612746 , 2014 , 00 , Spencer Hawes , 10 , F-C , 7-1 , 245 , APR 28 1988 , 27.0 , 7 , Washington , 201150 , 
1610612746 , 2014 , 00 , Jamal Crawford , 11 , G , 6-5 , 200 , MAR 20 1980 , 35.0 , 14 , Michigan , 2037 , 
1610612746 , 2014 , 00 , Ekpe Udoh , 13 , F , 6-10 , 245 , MAY 20 1987 , 28.0 , 4 , Baylor , 202327 , 
1610612746 , 2014 , 00 , Lester Hudson , 14 , G , 6-3 , 190 , AUG 07 1984 , 30.0 , 3 , Tennessee-Martin , 201991 , 
1610612746 , 2014 , 00 , Hedo Turkoglu , 15 , F , 6-10 , 220 , MAR 19 1979 , 36.0 , 14 , Istanbul Turkey , 2045 , 
1610612746 , 2014 , 00 , Matt Barnes , 22 , F , 6-7 , 226 , MAR 09 1980 , 35.0 , 11 , California-Los Angeles , 2440 , 
1610612746 , 2014 , 00 , Austin Rivers , 25 , G , 6-4 , 200 , AUG 01 1992 , 22.0 , 2 , Duke , 203085 , 
1610612746 , 2014 , 00 , CJ Wilcox , 30 , G , 6-5 , 195 , DEC 30 1990 , 24.0 , R , Washington , 203912 , 
1610612746 , 2014 , 00 , Dahntay Jones , 31 , G-F , 6-6 , 225 , DEC 27 1980 , 34.0 , 10 , Duke , 2563 , 
1610612746 , 2014 , 00 , Blake Griffin , 32 , F , 6-10 , 251 , MAR 16 1989 , 26.0 , 4 , Oklahoma , 201933 , 
1610612747 , 2014 , 00 , Nick Young , 0 , F-G , 6-7 , 210 , JUN 01 1985 , 30.0 , 7 , Southern California , 201156 , 
1610612747 , 2014 , 00 , Wayne Ellington , 2 , G , 6-4 , 200 , NOV 29 1987 , 27.0 , 5 , North Carolina , 201961 , 
1610612747 , 2014 , 00 , Ryan Kelly , 4 , F , 6-11 , 230 , APR 09 1991 , 24.0 , 1 , Duke , 203527 , 
1610612747 , 2014 , 00 , Carlos Boozer , 5 , F , 6-9 , 258 , NOV 20 1981 , 33.0 , 12 , Duke , 2430 , 
1610612747 , 2014 , 00 , Jordan Clarkson , 6 , G , 6-5 , 185 , JUN 07 1992 , 23.0 , R , Missouri , 203903 , 
1610612747 , 2014 , 00 , Ronnie Price , 9 , G , 6-2 , 190 , JUN 21 1983 , 32.0 , 9 , Utah Valley , 101179 , 
1610612747 , 2014 , 00 , Wesley Johnson , 11 , F , 6-7 , 215 , JUL 11 1987 , 27.0 , 4 , Syracuse , 202325 , 
1610612747 , 2014 , 00 , Vander Blue , 12 , G , 6-4 , 200 , JUL 22 1992 , 22.0 , 1 , Marquette , 203505 , 
1610612747 , 2014 , 00 , Jabari Brown , 15 , G , 6-5 , 214 , DEC 18 1992 , 22.0 , R , Missouri , 203913 , 
1610612747 , 2014 , 00 , Jeremy Lin , 17 , G , 6-3 , 200 , AUG 23 1988 , 26.0 , 4 , Harvard , 202391 , 
1610612747 , 2014 , 00 , Ed Davis , 21 , F , 6-10 , 240 , JUN 05 1989 , 26.0 , 4 , North Carolina , 202334 , 
1610612747 , 2014 , 00 , Kobe Bryant , 24 , G , 6-6 , 212 , AUG 23 1978 , 36.0 , 18 , Lower Merion HS (PA) , 977 , 
1610612747 , 2014 , 00 , Jordan Hill , 27 , C , 6-10 , 235 , JUL 27 1987 , 27.0 , 5 , Arizona , 201941 , 
1610612747 , 2014 , 00 , Tarik Black , 28 , C-F , 6-11 , 257 , NOV 22 1991 , 23.0 , R , Kansas , 204028 , 
1610612747 , 2014 , 00 , Julius Randle , 30 , F , 6-9 , 250 , NOV 29 1994 , 20.0 , R , Kentucky , 203944 , 
1610612747 , 2014 , 00 , Robert Sacre , 50 , C , 7-0 , 270 , JUN 06 1989 , 26.0 , 2 , Gonzaga , 203135 , 
1610612748 , 2014 , 00 , Chris Bosh , 1 , C , 6-11 , 235 , MAR 24 1984 , 31.0 , 11 , Georgia Tech , 2547 , 
1610612748 , 2014 , 00 , Dwyane Wade , 3 , G , 6-4 , 220 , JAN 17 1982 , 33.0 , 11 , Marquette , 2548 , 
1610612748 , 2014 , 00 , Josh McRoberts , 4 , F , 6-10 , 240 , FEB 28 1987 , 28.0 , 7 , Duke , 201177 , 
1610612748 , 2014 , 00 , Henry Walker , 5 , F , 6-6 , 235 , OCT 09 1987 , 27.0 , 4 , Kansas State , 201611 , 
1610612748 , 2014 , 00 , Goran Dragic , 7 , G , 6-3 , 190 , MAY 06 1986 , 29.0 , 6 , Ljubljana Slovenia , 201609 , 
1610612748 , 2014 , 00 , Tyler Johnson , 8 , G , 6-3 , 190 , MAY 07 1992 , 23.0 , R , Fresno State , 204020 , 
1610612748 , 2014 , 00 , Luol Deng , 9 , F , 6-9 , 220 , APR 16 1985 , 30.0 , 10 , Duke , 2736 , 
1610612748 , 2014 , 00 , Chris Andersen , 11 , F-C , 6-10 , 245 , JUL 07 1978 , 36.0 , 12 , Blinn , 2365 , 
1610612748 , 2014 , 00 , Zoran Dragic , 12 , G-F , 6-5 , 200 , JUN 22 1989 , 26.0 , R , None , 204054 , 
1610612748 , 2014 , 00 , Shabazz Napier , 13 , G , 6-1 , 175 , JUL 14 1991 , 23.0 , R , Connecticut , 203894 , 
1610612748 , 2014 , 00 , Mario Chalmers , 15 , G , 6-2 , 190 , MAY 19 1986 , 29.0 , 6 , Kansas , 201596 , 
1610612748 , 2014 , 00 , Hassan Whiteside , 21 , C , 7-0 , 265 , JUN 13 1989 , 26.0 , 2 , Marshall , 202355 , 
1610612748 , 2014 , 00 , Michael Beasley , 30 , F , 6-10 , 235 , JAN 09 1989 , 26.0 , 6 , Kansas State , 201563 , 
1610612748 , 2014 , 00 , James Ennis , 32 , F , 6-7 , 208 , JUL 01 1990 , 24.0 , R , Long Beach State , 203516 , 
1610612748 , 2014 , 00 , Udonis Haslem , 40 , F , 6-8 , 235 , JUN 09 1980 , 35.0 , 11 , Florida , 2617 , 
1610612749 , 2014 , 00 , O.J. Mayo , 00 , G , 6-5 , 210 , NOV 05 1987 , 27.0 , 6 , Southern California , 201564 , 
1610612749 , 2014 , 00 , Johnny O'Bryant , 3 , F , 6-9 , 265 , JUN 01 1993 , 22.0 , R , Louisiana State , 203948 , 
1610612749 , 2014 , 00 , Michael Carter-Williams , 5 , G , 6-6 , 190 , OCT 10 1991 , 23.0 , 1 , Syracuse , 203487 , 
1610612749 , 2014 , 00 , Ersan Ilyasova , 7 , F , 6-10 , 235 , MAY 15 1987 , 28.0 , 6 , Eskisehir Turkey , 101141 , 
1610612749 , 2014 , 00 , Jared Dudley , 9 , F-G , 6-7 , 225 , JUL 10 1985 , 29.0 , 7 , Boston College , 201162 , 
1610612749 , 2014 , 00 , Tyler Ennis , 11 , G , 6-3 , 175 , AUG 24 1994 , 20.0 , R , Syracuse , 203898 , 
1610612749 , 2014 , 00 , Jabari Parker , 12 , F , 6-8 , 240 , MAR 15 1995 , 20.0 , R , Duke , 203953 , 
1610612749 , 2014 , 00 , Jorge Gutierrez , 13 , G , 6-3 , 195 , DEC 27 1988 , 26.0 , 1 , California-Berkeley , 203268 , 
1610612749 , 2014 , 00 , Damien Inglis , 17 , F , 6-8 , 225 , MAY 20 1995 , 20.0 , R , None , 203996 , 
1610612749 , 2014 , 00 , Jerryd Bayless , 19 , G , 6-3 , 200 , AUG 20 1988 , 26.0 , 6 , Arizona , 201573 , 
1610612749 , 2014 , 00 , Miles Plumlee , 21 , C-F , 6-11 , 255 , SEP 01 1988 , 26.0 , 2 , Duke , 203101 , 
